-43.2260486,-22.8849775,1,Portuária
-43.2223017,-22.8886853,1,Portuária
-43.2254612,-22.8857361,1,Portuária
-43.2283836,-22.885101,1,Portuária
-43.2353814,-22.8848033,10,Ramos
-43.2292051,-22.8856322,1,Portuária
-43.28657,-22.8174939,31,Vigário Geral
-43.2953368,-22.8142539,31,Vigário Geral
-43.287353,-22.8166772,31,Vigário Geral
-43.2992131,-22.8150594,31,Vigário Geral
-43.3136107,-22.8198092,31,Vigário Geral
-43.3148998,-22.819682,31,Vigário Geral
-43.3209264,-22.8204928,14,Irajá
-43.3230697,-22.8211652,14,Irajá
-43.3245822,-22.8199937,14,Irajá
-43.32445,-22.8216176,14,Irajá
-43.3816695,-22.8477876,33,Realengo
-43.3840001,-22.8495029,33,Realengo
-43.3929395,-22.8527922,33,Realengo
-43.4136691,-22.8628879,33,Realengo
-43.4139475,-22.8629929,33,Realengo
-43.4762705,-22.856416,17,Bangu
-43.4826707,-22.8552435,17,Bangu
-43.6322213,-22.8806453,19,Santa Cruz
-43.6331087,-22.8804664,19,Santa Cruz
-43.6335756,-22.8809545,19,Santa Cruz
-43.6817898,-22.8954772,19,Santa Cruz
-43.6849047,-22.8964872,19,Santa Cruz
-43.680726,-22.8956942,19,Santa Cruz
-43.6926713,-22.90572,19,Santa Cruz
-43.6921741,-22.9059606,19,Santa Cruz
-43.6929251,-22.9064362,19,Santa Cruz
-43.6924781,-22.9052302,19,Santa Cruz
-43.6929086,-22.905675,19,Santa Cruz
-43.69384,-22.9092077,19,Santa Cruz
-43.6938295,-22.9091684,19,Santa Cruz
-43.6942389,-22.9097361,19,Santa Cruz
-43.5601205,-22.8628212,18,Campo Grande
-43.5592612,-22.8637618,18,Campo Grande
-43.5564477,-22.8622493,18,Campo Grande
-43.4840853,-22.8552459,17,Bangu
-43.4825506,-22.8557092,17,Bangu
-43.4766114,-22.856489,17,Bangu
-43.3944578,-22.8535824,33,Realengo
-43.3937406,-22.8538851,33,Realengo
-43.3931986,-22.8530251,33,Realengo
-43.3828292,-22.8487453,33,Realengo
-43.3819754,-22.8481322,33,Realengo
-43.3650408,-22.8376778,25,Pavuna
-43.3630796,-22.8367301,25,Pavuna
-43.3646433,-22.8374131,25,Pavuna
-43.3229461,-22.8213445,14,Irajá
-43.3208996,-22.820677,14,Irajá
-43.3206356,-22.8205922,14,Irajá
-43.3104122,-22.8195336,31,Vigário Geral
-43.3039024,-22.8163382,31,Vigário Geral
-43.2942599,-22.8145246,31,Vigário Geral
-43.2934433,-22.8148067,31,Vigário Geral
-43.2859581,-22.818142,31,Vigário Geral
-43.2479985,-22.8641471,10,Ramos
-43.2475369,-22.8677305,10,Ramos
-43.193811,-22.9386363,4,Botafogo
-43.193763,-22.9386392,4,Botafogo
-43.1928939,-22.9375927,4,Botafogo
-43.194357,-22.9385005,4,Botafogo
-43.2170686,-22.8910575,7,São Cristóvão
-43.2165842,-22.891875,7,São Cristóvão
-43.5995637,-22.8699389,18,Campo Grande
-43.6139538,-22.8762604,19,Santa Cruz
-43.5600655,-22.8626617,18,Campo Grande
-43.5643603,-22.8634423,18,Campo Grande
-43.5811684,-22.8658475,18,Campo Grande
-43.5663459,-22.8643634,18,Campo Grande
-43.5639198,-22.864005,18,Campo Grande
-43.5618398,-22.8632512,18,Campo Grande
-43.5621036,-22.8661081,18,Campo Grande
-43.5437358,-22.8615573,18,Campo Grande
-43.54129,-22.8619648,18,Campo Grande
-43.5387028,-22.8613025,18,Campo Grande
-43.5426398,-22.8624923,18,Campo Grande
-43.5385021,-22.8611674,18,Campo Grande
-43.5412326,-22.8610189,18,Campo Grande
-43.5437519,-22.8614289,18,Campo Grande
-43.5417838,-22.8610746,18,Campo Grande
-43.5412688,-22.8606126,18,Campo Grande
-43.5461683,-22.8615645,18,Campo Grande
-43.5411222,-22.8619487,18,Campo Grande
-43.5348541,-22.8610948,18,Campo Grande
-43.5037632,-22.8592992,17,Bangu
-43.5032688,-22.8591297,17,Bangu
-43.50666,-22.8603904,17,Bangu
-43.5046457,-22.8596755,17,Bangu
-43.5049152,-22.8598893,17,Bangu
-43.5081863,-22.8607456,17,Bangu
-43.5079727,-22.8608288,17,Bangu
-43.5118045,-22.8607241,17,Bangu
-43.5074943,-22.8606391,17,Bangu
-43.507686,-22.8599822,17,Bangu
-43.5037847,-22.8591028,17,Bangu
-43.5074003,-22.8599789,17,Bangu
-43.5118903,-22.8605783,17,Bangu
